speaker,segfile
martin_savage,files/segments/e960510b_turn0_seg0.npy
martin_savage,files/segments/e960510b_turn0_seg1.npy
martin_savage,files/segments/e960510b_turn0_seg2.npy
martin_savage,files/segments/e960510b_turn0_seg3.npy
martin_savage,files/segments/e960510b_turn0_seg4.npy
martin_savage,files/segments/e960510b_turn0_seg5.npy
martin_savage,files/segments/e960510b_turn0_seg6.npy
lou_waters,files/segments/e960510b_turn1_seg0.npy
lou_waters,files/segments/e960510b_turn1_seg1.npy
lou_waters,files/segments/e960510b_turn1_seg2.npy
lou_waters,files/segments/e960510b_turn1_seg3.npy
lou_waters,files/segments/e960510b_turn1_seg4.npy
lou_waters,files/segments/e960510b_turn1_seg5.npy
lou_waters,files/segments/e960510b_turn1_seg6.npy
lou_waters,files/segments/e960510b_turn1_seg7.npy
lou_waters,files/segments/e960510b_turn1_seg8.npy
lou_waters,files/segments/e960510b_turn1_seg9.npy
lou_waters,files/segments/e960510b_turn1_seg10.npy
lou_waters,files/segments/e960510b_turn1_seg11.npy
lou_waters,files/segments/e960510b_turn1_seg12.npy
lou_waters,files/segments/e960510b_turn1_seg13.npy
lou_waters,files/segments/e960510b_turn2_seg0.npy
lou_waters,files/segments/e960510b_turn2_seg1.npy
lou_waters,files/segments/e960510b_turn2_seg2.npy
lou_waters,files/segments/e960510b_turn2_seg3.npy
lou_waters,files/segments/e960510b_turn2_seg4.npy
lou_waters,files/segments/e960510b_turn2_seg5.npy
lou_waters,files/segments/e960510b_turn2_seg6.npy
martin_savage,files/segments/e960510b_turn3_seg0.npy
martin_savage,files/segments/e960510b_turn3_seg1.npy
martin_savage,files/segments/e960510b_turn3_seg2.npy
martin_savage,files/segments/e960510b_turn3_seg3.npy
martin_savage,files/segments/e960510b_turn3_seg4.npy
martin_savage,files/segments/e960510b_turn3_seg5.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg0.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg1.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg2.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg3.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg4.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg5.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg6.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg7.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg8.npy
jamie_mcintyre,files/segments/e960510b_turn4_seg9.npy
bill_clinton,files/segments/e960510b_turn5_seg0.npy
bill_clinton,files/segments/e960510b_turn5_seg1.npy
bill_clinton,files/segments/e960510b_turn5_seg2.npy
bill_clinton,files/segments/e960510b_turn5_seg3.npy
bill_clinton,files/segments/e960510b_turn5_seg4.npy
bill_clinton,files/segments/e960510b_turn5_seg5.npy
