speaker,segfile
chris_wallace,files/segments/a960626__turn1_seg0.npy
chris_wallace,files/segments/a960626__turn1_seg1.npy
chris_wallace,files/segments/a960626__turn1_seg2.npy
a960626_f_us_001,files/segments/a960626__turn2_seg0.npy
a960626_f_us_001,files/segments/a960626__turn2_seg1.npy
a960626_f_us_001,files/segments/a960626__turn2_seg2.npy
ted_finning,files/segments/a960626__turn3_seg0.npy
ted_finning,files/segments/a960626__turn3_seg1.npy
ted_finning,files/segments/a960626__turn3_seg2.npy
ted_finning,files/segments/a960626__turn3_seg3.npy
ted_finning,files/segments/a960626__turn3_seg4.npy
a960626_m_us_003,files/segments/a960626__turn4_seg0.npy
chris_wallace,files/segments/a960626__turn5_seg0.npy
a960626_m_us_004,files/segments/a960626__turn6_seg0.npy
a960626_m_us_004,files/segments/a960626__turn6_seg1.npy
a960626_m_us_004,files/segments/a960626__turn6_seg2.npy
a960626_m_us_004,files/segments/a960626__turn6_seg3.npy
a960626_m_us_004,files/segments/a960626__turn6_seg4.npy
a960626_m_us_004,files/segments/a960626__turn6_seg5.npy
a960626_m_us_004,files/segments/a960626__turn6_seg6.npy
chris_wallace,files/segments/a960626__turn7_seg0.npy
a960626_m_us_005,files/segments/a960626__turn8_seg0.npy
a960626_m_us_005,files/segments/a960626__turn8_seg1.npy
a960626_m_us_005,files/segments/a960626__turn8_seg2.npy
chris_wallace,files/segments/a960626__turn10_seg0.npy
chris_wallace,files/segments/a960626__turn10_seg1.npy
chris_wallace,files/segments/a960626__turn10_seg2.npy
chris_wallace,files/segments/a960626__turn10_seg3.npy
chris_wallace,files/segments/a960626__turn10_seg4.npy
chris_wallace,files/segments/a960626__turn10_seg5.npy
chris_wallace,files/segments/a960626__turn10_seg6.npy
chris_wallace,files/segments/a960626__turn10_seg7.npy
chris_wallace,files/segments/a960626__turn10_seg8.npy
chris_wallace,files/segments/a960626__turn10_seg9.npy
chris_wallace,files/segments/a960626__turn10_seg10.npy
chris_wallace,files/segments/a960626__turn11_seg0.npy
chris_wallace,files/segments/a960626__turn11_seg1.npy
chris_wallace,files/segments/a960626__turn11_seg2.npy
chris_wallace,files/segments/a960626__turn11_seg3.npy
chris_wallace,files/segments/a960626__turn11_seg4.npy
chris_wallace,files/segments/a960626__turn11_seg5.npy
chris_wallace,files/segments/a960626__turn11_seg6.npy
chris_wallace,files/segments/a960626__turn11_seg7.npy
chris_wallace,files/segments/a960626__turn11_seg8.npy
chris_wallace,files/segments/a960626__turn11_seg9.npy
chris_wallace,files/segments/a960626__turn11_seg10.npy
chris_wallace,files/segments/a960626__turn11_seg11.npy
chris_wallace,files/segments/a960626__turn11_seg12.npy
chris_wallace,files/segments/a960626__turn11_seg13.npy
chris_wallace,files/segments/a960626__turn11_seg14.npy
chris_wallace,files/segments/a960626__turn11_seg15.npy
chris_wallace,files/segments/a960626__turn11_seg16.npy
chris_wallace,files/segments/a960626__turn11_seg17.npy
chris_wallace,files/segments/a960626__turn11_seg18.npy
chris_wallace,files/segments/a960626__turn11_seg19.npy
melinda_lou,files/segments/a960626__turn12_seg0.npy
melinda_lou,files/segments/a960626__turn12_seg1.npy
melinda_lou,files/segments/a960626__turn12_seg2.npy
melinda_lou,files/segments/a960626__turn12_seg3.npy
melinda_lou,files/segments/a960626__turn12_seg4.npy
melinda_lou,files/segments/a960626__turn12_seg5.npy
melinda_lou,files/segments/a960626__turn12_seg6.npy
melinda_lou,files/segments/a960626__turn12_seg7.npy
melinda_lou,files/segments/a960626__turn12_seg8.npy
melinda_lou,files/segments/a960626__turn12_seg9.npy
melinda_lou,files/segments/a960626__turn12_seg10.npy
melinda_lou,files/segments/a960626__turn12_seg11.npy
melinda_lou,files/segments/a960626__turn12_seg12.npy
melinda_lou,files/segments/a960626__turn12_seg13.npy
melinda_lou,files/segments/a960626__turn12_seg14.npy
melinda_lou,files/segments/a960626__turn12_seg15.npy
melinda_lou,files/segments/a960626__turn12_seg16.npy
melinda_lou,files/segments/a960626__turn12_seg17.npy
melinda_lou,files/segments/a960626__turn12_seg18.npy
melinda_lou,files/segments/a960626__turn12_seg19.npy
melinda_lou,files/segments/a960626__turn12_seg20.npy
melinda_lou,files/segments/a960626__turn12_seg21.npy
melinda_lou,files/segments/a960626__turn12_seg22.npy
melinda_lou,files/segments/a960626__turn12_seg23.npy
melinda_lou,files/segments/a960626__turn12_seg24.npy
melinda_lou,files/segments/a960626__turn12_seg25.npy
melinda_lou,files/segments/a960626__turn12_seg26.npy
melinda_lou,files/segments/a960626__turn12_seg27.npy
melinda_lou,files/segments/a960626__turn12_seg28.npy
melinda_lou,files/segments/a960626__turn12_seg29.npy
melinda_lou,files/segments/a960626__turn12_seg30.npy
melinda_lou,files/segments/a960626__turn12_seg31.npy
melinda_lou,files/segments/a960626__turn12_seg32.npy
melinda_lou,files/segments/a960626__turn12_seg33.npy
melinda_lou,files/segments/a960626__turn12_seg34.npy
melinda_lou,files/segments/a960626__turn12_seg35.npy
melinda_lou,files/segments/a960626__turn12_seg36.npy
chris_wallace,files/segments/a960626__turn13_seg0.npy
chris_wallace,files/segments/a960626__turn13_seg1.npy
melinda_lou,files/segments/a960626__turn14_seg0.npy
melinda_lou,files/segments/a960626__turn14_seg1.npy
melinda_lou,files/segments/a960626__turn14_seg2.npy
melinda_lou,files/segments/a960626__turn14_seg3.npy
melinda_lou,files/segments/a960626__turn14_seg4.npy
melinda_lou,files/segments/a960626__turn14_seg5.npy
