speaker,segfile
mark_mullen,files/segments/b960619b_turn1_seg0.npy
mark_mullen,files/segments/b960619b_turn1_seg1.npy
mark_mullen,files/segments/b960619b_turn1_seg2.npy
mark_mullen,files/segments/b960619b_turn1_seg3.npy
mark_mullen,files/segments/b960619b_turn1_seg4.npy
mark_mullen,files/segments/b960619b_turn1_seg5.npy
mark_mullen,files/segments/b960619b_turn1_seg6.npy
mark_mullen,files/segments/b960619b_turn1_seg7.npy
mark_mullen,files/segments/b960619b_turn1_seg8.npy
mark_mullen,files/segments/b960619b_turn1_seg9.npy
thalia_assuras,files/segments/b960619b_turn2_seg0.npy
thalia_assuras,files/segments/b960619b_turn2_seg1.npy
thalia_assuras,files/segments/b960619b_turn2_seg2.npy
thalia_assuras,files/segments/b960619b_turn2_seg3.npy
thalia_assuras,files/segments/b960619b_turn2_seg4.npy
thalia_assuras,files/segments/b960619b_turn2_seg5.npy
thalia_assuras,files/segments/b960619b_turn2_seg6.npy
thalia_assuras,files/segments/b960619b_turn2_seg7.npy
thalia_assuras,files/segments/b960619b_turn2_seg8.npy
thalia_assuras,files/segments/b960619b_turn2_seg9.npy
thalia_assuras,files/segments/b960619b_turn2_seg10.npy
b960619b_m_us_003,files/segments/b960619b_turn3_seg0.npy
b960619b_m_us_003,files/segments/b960619b_turn3_seg1.npy
b960619b_m_us_003,files/segments/b960619b_turn3_seg2.npy
b960619b_m_us_003,files/segments/b960619b_turn3_seg3.npy
b960619b_m_us_003,files/segments/b960619b_turn3_seg4.npy
b960619b_m_us_003,files/segments/b960619b_turn3_seg5.npy
b960619b_m_us_003,files/segments/b960619b_turn3_seg6.npy
thalia_assuras,files/segments/b960619b_turn4_seg0.npy
thalia_assuras,files/segments/b960619b_turn4_seg1.npy
thalia_assuras,files/segments/b960619b_turn4_seg2.npy
thalia_assuras,files/segments/b960619b_turn4_seg3.npy
mark_mullen,files/segments/b960619b_turn5_seg0.npy
mark_mullen,files/segments/b960619b_turn5_seg1.npy
mark_mullen,files/segments/b960619b_turn5_seg2.npy
mark_mullen,files/segments/b960619b_turn5_seg3.npy
