speaker,segfile
peter_jennings,files/segments/ea980109_turn0_seg0.npy
peter_jennings,files/segments/ea980109_turn0_seg1.npy
peter_jennings,files/segments/ea980109_turn0_seg2.npy
peter_jennings,files/segments/ea980109_turn0_seg3.npy
peter_jennings,files/segments/ea980109_turn0_seg4.npy
peter_jennings,files/segments/ea980109_turn0_seg5.npy
ea980109_spkr_1,files/segments/ea980109_turn1_seg0.npy
peter_jennings,files/segments/ea980109_turn2_seg0.npy
peter_jennings,files/segments/ea980109_turn2_seg1.npy
peter_jennings,files/segments/ea980109_turn2_seg2.npy
peter_jennings,files/segments/ea980109_turn2_seg3.npy
peter_jennings,files/segments/ea980109_turn2_seg4.npy
peter_jennings,files/segments/ea980109_turn2_seg5.npy
peter_jennings,files/segments/ea980109_turn2_seg6.npy
peter_jennings,files/segments/ea980109_turn2_seg7.npy
peter_jennings,files/segments/ea980109_turn2_seg8.npy
peter_jennings,files/segments/ea980109_turn2_seg9.npy
peter_jennings,files/segments/ea980109_turn2_seg10.npy
peter_jennings,files/segments/ea980109_turn2_seg11.npy
peter_jennings,files/segments/ea980109_turn2_seg12.npy
peter_jennings,files/segments/ea980109_turn2_seg13.npy
peter_jennings,files/segments/ea980109_turn2_seg14.npy
peter_jennings,files/segments/ea980109_turn2_seg15.npy
peter_jennings,files/segments/ea980109_turn2_seg16.npy
peter_jennings,files/segments/ea980109_turn2_seg17.npy
peter_jennings,files/segments/ea980109_turn2_seg18.npy
peter_jennings,files/segments/ea980109_turn2_seg19.npy
peter_jennings,files/segments/ea980109_turn2_seg20.npy
peter_jennings,files/segments/ea980109_turn2_seg21.npy
morton_dean,files/segments/ea980109_turn3_seg0.npy
morton_dean,files/segments/ea980109_turn3_seg1.npy
morton_dean,files/segments/ea980109_turn3_seg2.npy
morton_dean,files/segments/ea980109_turn3_seg3.npy
morton_dean,files/segments/ea980109_turn3_seg4.npy
morton_dean,files/segments/ea980109_turn3_seg5.npy
morton_dean,files/segments/ea980109_turn3_seg6.npy
morton_dean,files/segments/ea980109_turn3_seg7.npy
