speaker,segfile
mary_ambrose,files/segments/file3_turn0_seg0.npy
mary_ambrose,files/segments/file3_turn0_seg1.npy
lisa_mullins,files/segments/file3_turn1_seg0.npy
lisa_mullins,files/segments/file3_turn1_seg1.npy
lisa_mullins,files/segments/file3_turn1_seg2.npy
lisa_mullins,files/segments/file3_turn1_seg3.npy
lisa_mullins,files/segments/file3_turn1_seg4.npy
lisa_mullins,files/segments/file3_turn1_seg5.npy
lisa_mullins,files/segments/file3_turn1_seg6.npy
lisa_mullins,files/segments/file3_turn1_seg7.npy
lisa_mullins,files/segments/file3_turn1_seg8.npy
lisa_mullins,files/segments/file3_turn1_seg9.npy
lisa_mullins,files/segments/file3_turn1_seg10.npy
lisa_mullins,files/segments/file3_turn1_seg11.npy
mary_ambrose,files/segments/file3_turn2_seg0.npy
mary_ambrose,files/segments/file3_turn2_seg1.npy
mary_ambrose,files/segments/file3_turn2_seg2.npy
mary_ambrose,files/segments/file3_turn2_seg3.npy
mary_ambrose,files/segments/file3_turn2_seg4.npy
mary_ambrose,files/segments/file3_turn2_seg5.npy
mary_ambrose,files/segments/file3_turn2_seg6.npy
mary_ambrose,files/segments/file3_turn2_seg7.npy
mary_ambrose,files/segments/file3_turn2_seg8.npy
mary_ambrose,files/segments/file3_turn2_seg9.npy
mary_ambrose,files/segments/file3_turn2_seg10.npy
mary_ambrose,files/segments/file3_turn2_seg11.npy
lisa_mullins,files/segments/file3_turn3_seg0.npy
lisa_mullins,files/segments/file3_turn3_seg1.npy
lisa_mullins,files/segments/file3_turn3_seg2.npy
lisa_mullins,files/segments/file3_turn3_seg3.npy
lisa_mullins,files/segments/file3_turn3_seg4.npy
lisa_mullins,files/segments/file3_turn3_seg5.npy
lisa_mullins,files/segments/file3_turn3_seg6.npy
lisa_mullins,files/segments/file3_turn3_seg7.npy
lisa_mullins,files/segments/file3_turn3_seg8.npy
lisa_mullins,files/segments/file3_turn3_seg9.npy
lisa_mullins,files/segments/file3_turn3_seg10.npy
lisa_mullins,files/segments/file3_turn3_seg11.npy
lisa_mullins,files/segments/file3_turn3_seg12.npy
mary_ambrose,files/segments/file3_turn4_seg0.npy
mary_ambrose,files/segments/file3_turn4_seg1.npy
mary_ambrose,files/segments/file3_turn4_seg2.npy
mary_ambrose,files/segments/file3_turn4_seg3.npy
mary_ambrose,files/segments/file3_turn4_seg4.npy
mary_ambrose,files/segments/file3_turn4_seg5.npy
mary_ambrose,files/segments/file3_turn4_seg6.npy
mary_ambrose,files/segments/file3_turn4_seg7.npy
mary_ambrose,files/segments/file3_turn4_seg8.npy
mary_ambrose,files/segments/file3_turn4_seg9.npy
mary_ambrose,files/segments/file3_turn4_seg10.npy
mary_ambrose,files/segments/file3_turn4_seg11.npy
mary_ambrose,files/segments/file3_turn4_seg12.npy
mary_ambrose,files/segments/file3_turn4_seg13.npy
mary_ambrose,files/segments/file3_turn4_seg14.npy
mary_ambrose,files/segments/file3_turn4_seg15.npy
mary_ambrose,files/segments/file3_turn4_seg16.npy
mary_ambrose,files/segments/file3_turn4_seg17.npy
mary_ambrose,files/segments/file3_turn4_seg18.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg0.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg1.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg2.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg3.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg4.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg5.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg6.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg7.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg8.npy
tariq_abdul_nagib,files/segments/file3_turn5_seg9.npy
mary_ambrose,files/segments/file3_turn6_seg0.npy
mary_ambrose,files/segments/file3_turn6_seg1.npy
mary_ambrose,files/segments/file3_turn6_seg2.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg0.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg1.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg2.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg3.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg4.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg5.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg6.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg7.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg8.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg9.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg10.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg11.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg12.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg13.npy
tariq_abdul_nagib,files/segments/file3_turn7_seg14.npy
mary_ambrose,files/segments/file3_turn8_seg0.npy
mary_ambrose,files/segments/file3_turn8_seg1.npy
tariq_abdul_nagib,files/segments/file3_turn9_seg0.npy
tariq_abdul_nagib,files/segments/file3_turn9_seg1.npy
tariq_abdul_nagib,files/segments/file3_turn9_seg2.npy
tariq_abdul_nagib,files/segments/file3_turn9_seg3.npy
tariq_abdul_nagib,files/segments/file3_turn9_seg4.npy
