speaker,segfile
tad_bile,files/segments/j960614a_turn0_seg0.npy
tad_bile,files/segments/j960614a_turn0_seg1.npy
tad_bile,files/segments/j960614a_turn0_seg2.npy
tad_bile,files/segments/j960614a_turn0_seg3.npy
noah_adams,files/segments/j960614a_turn1_seg0.npy
noah_adams,files/segments/j960614a_turn1_seg1.npy
noah_adams,files/segments/j960614a_turn1_seg2.npy
noah_adams,files/segments/j960614a_turn1_seg3.npy
noah_adams,files/segments/j960614a_turn1_seg4.npy
noah_adams,files/segments/j960614a_turn1_seg5.npy
noah_adams,files/segments/j960614a_turn1_seg6.npy
noah_adams,files/segments/j960614a_turn1_seg7.npy
noah_adams,files/segments/j960614a_turn1_seg8.npy
noah_adams,files/segments/j960614a_turn1_seg9.npy
noah_adams,files/segments/j960614a_turn1_seg10.npy
noah_adams,files/segments/j960614a_turn1_seg11.npy
noah_adams,files/segments/j960614a_turn1_seg12.npy
david_matthews,files/segments/j960614a_turn2_seg0.npy
david_matthews,files/segments/j960614a_turn2_seg1.npy
david_matthews,files/segments/j960614a_turn2_seg2.npy
david_matthews,files/segments/j960614a_turn3_seg0.npy
david_matthews,files/segments/j960614a_turn3_seg1.npy
david_matthews,files/segments/j960614a_turn3_seg2.npy
noah_adams,files/segments/j960614a_turn4_seg0.npy
noah_adams,files/segments/j960614a_turn4_seg1.npy
korva_coleman,files/segments/j960614a_turn5_seg0.npy
korva_coleman,files/segments/j960614a_turn6_seg0.npy
korva_coleman,files/segments/j960614a_turn6_seg1.npy
korva_coleman,files/segments/j960614a_turn6_seg2.npy
korva_coleman,files/segments/j960614a_turn6_seg3.npy
korva_coleman,files/segments/j960614a_turn6_seg4.npy
korva_coleman,files/segments/j960614a_turn6_seg5.npy
korva_coleman,files/segments/j960614a_turn6_seg6.npy
korva_coleman,files/segments/j960614a_turn6_seg7.npy
korva_coleman,files/segments/j960614a_turn6_seg8.npy
korva_coleman,files/segments/j960614a_turn7_seg0.npy
korva_coleman,files/segments/j960614a_turn7_seg1.npy
korva_coleman,files/segments/j960614a_turn7_seg2.npy
korva_coleman,files/segments/j960614a_turn7_seg3.npy
korva_coleman,files/segments/j960614a_turn7_seg4.npy
korva_coleman,files/segments/j960614a_turn7_seg5.npy
korva_coleman,files/segments/j960614a_turn7_seg6.npy
dan_charles,files/segments/j960614a_turn8_seg0.npy
dan_charles,files/segments/j960614a_turn8_seg1.npy
dan_charles,files/segments/j960614a_turn8_seg2.npy
dan_charles,files/segments/j960614a_turn8_seg3.npy
dan_charles,files/segments/j960614a_turn8_seg4.npy
dan_charles,files/segments/j960614a_turn8_seg5.npy
dan_charles,files/segments/j960614a_turn8_seg6.npy
dan_charles,files/segments/j960614a_turn8_seg7.npy
dan_charles,files/segments/j960614a_turn8_seg8.npy
dan_charles,files/segments/j960614a_turn8_seg9.npy
dan_charles,files/segments/j960614a_turn8_seg10.npy
dan_charles,files/segments/j960614a_turn8_seg11.npy
dan_charles,files/segments/j960614a_turn8_seg12.npy
dan_charles,files/segments/j960614a_turn8_seg13.npy
dan_charles,files/segments/j960614a_turn8_seg14.npy
dan_charles,files/segments/j960614a_turn8_seg15.npy
dan_charles,files/segments/j960614a_turn8_seg16.npy
dan_charles,files/segments/j960614a_turn8_seg17.npy
dan_charles,files/segments/j960614a_turn8_seg18.npy
dan_charles,files/segments/j960614a_turn8_seg19.npy
dan_charles,files/segments/j960614a_turn8_seg20.npy
dan_charles,files/segments/j960614a_turn8_seg21.npy
dan_charles,files/segments/j960614a_turn8_seg22.npy
korva_coleman,files/segments/j960614a_turn9_seg0.npy
korva_coleman,files/segments/j960614a_turn9_seg1.npy
korva_coleman,files/segments/j960614a_turn9_seg2.npy
korva_coleman,files/segments/j960614a_turn9_seg3.npy
korva_coleman,files/segments/j960614a_turn9_seg4.npy
korva_coleman,files/segments/j960614a_turn9_seg5.npy
korva_coleman,files/segments/j960614a_turn9_seg6.npy
korva_coleman,files/segments/j960614a_turn9_seg7.npy
korva_coleman,files/segments/j960614a_turn9_seg8.npy
korva_coleman,files/segments/j960614a_turn9_seg9.npy
korva_coleman,files/segments/j960614a_turn9_seg10.npy
korva_coleman,files/segments/j960614a_turn10_seg0.npy
